"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"29",2019-11-14 14:19:55,35209,NA,844,0,1,431,84,19,11,3,3,2,2,1,0,3,0,0,0,1,0,0,25.86,5.04,1.14,0.66,0.18,0.18,0.12,0.12,0.06,0,0.18,0,0,0,0.06,0,0,349.459,55.385,10.857,5.5,1.636,0.9,0.4,0.3,0.171,0,0.214,0,0,0,0.038,0,0,270.077,53.287,12.893,7.954,2.802,1.857,1.053,1.03,0.738,0,1.426,0,0,0,0.631,0,0,0.524,0.197,0.084,0.087,0.039,0.07,0.097,0.216,0.209,0,2.399,0,0,0,12.069,0,0,7.087,2.166,0.796,0.727,0.356,0.348,0.324,0.54,0.597,0,2.846,0,0,0,7.639,0,0,5.477,2.084,0.945,1.051,0.61,0.718,0.853,1.853,2.569,0,19.01,0,0
"30",2019-11-14 14:19:56,35210,NA,845,0,1,448,94,26,17,1,4,2,4,2,0,1,0,1,0,0,0,0,26.88,5.64,1.56,1.02,0.06,0.24,0.12,0.24,0.12,0,0.06,0,0.06,0,0,0,0,363.243,61.978,14.857,8.5,0.545,1.2,0.4,0.6,0.343,0,0.071,0,0.059,0,0,0,0,280.73,59.631,17.643,12.293,0.934,2.477,1.053,2.06,1.476,0,0.475,0,0.63,0,0,0,0,0.545,0.221,0.114,0.135,0.013,0.093,0.097,0.432,0.418,0,0.8,0,3.242,0,0,0,0,7.367,2.424,1.089,1.123,0.119,0.464,0.324,1.079,1.194,0,0.949,0,3.178,0,0,0,0,5.694,2.332,1.293,1.624,0.203,0.957,0.853,3.705,5.138,0,6.337,0,34.056
"31",2019-11-14 14:19:57,35211,NA,846,0,1,439,101,18,4,3,4,3,3,4,3,1,2,0,0,0,0,0,26.34,6.06,1.08,0.24,0.18,0.24,0.18,0.18,0.24,0.18,0.06,0.12,0,0,0,0,0,355.946,66.593,10.286,2,1.636,1.2,0.6,0.45,0.686,0.4,0.071,0.147,0,0,0,0,0,275.09,64.072,12.214,2.892,2.802,2.477,1.58,1.545,2.952,2.089,0.475,1.261,0,0,0,0,0,0.534,0.237,0.079,0.032,0.039,0.093,0.146,0.324,0.836,1.121,0.8,3.36,0,0,0,0,0,7.219,2.604,0.754,0.264,0.356,0.464,0.486,0.809,2.387,2.49,0.949,4.102,0,0,0,0,0,5.579,2.506,0.895,0.382,0.61,0.957,1.279,2.779,10.277,13.002,6.337,35.302,0
"32",2019-11-14 14:19:58,35212,NA,847,0,1,472,84,24,12,3,6,2,2,4,3,1,1,0,0,1,0,0,28.32,5.04,1.44,0.72,0.18,0.36,0.12,0.12,0.24,0.18,0.06,0.06,0,0,0.06,0,0,382.703,55.385,13.714,6,1.636,1.8,0.4,0.3,0.686,0.4,0.071,0.073,0,0,0.038,0,0,295.769,53.287,16.286,8.677,2.802,3.715,1.053,1.03,2.952,2.089,0.475,0.63,0,0,0.631,0,0,0.574,0.197,0.106,0.095,0.039,0.139,0.097,0.216,0.836,1.121,0.8,1.68,0,0,12.069,0,0,7.762,2.166,1.005,0.793,0.356,0.696,0.324,0.54,2.387,2.49,0.949,2.051,0,0,7.639,0,0,5.999,2.084,1.194,1.146,0.61,1.435,0.853,1.853,10.277,13.002,6.337,17.651,0
"33",2019-11-14 14:19:59,35213,NA,848,0,1,418,83,17,5,5,6,0,3,3,0,2,0,1,1,0,0,0,25.08,4.98,1.02,0.3,0.3,0.36,0,0.18,0.18,0,0.12,0,0.06,0.06,0,0,0,338.919,54.725,9.714,2.5,2.727,1.8,0,0.45,0.514,0,0.142,0,0.059,0.047,0,0,0,261.931,52.653,11.536,3.616,4.67,3.715,0,1.545,2.214,0,0.951,0,0.63,0.631,0,0,0,0.509,0.195,0.075,0.04,0.065,0.139,0,0.324,0.627,0,1.599,0,3.242,6.256,0,0,0,6.874,2.14,0.712,0.33,0.594,0.696,0,0.809,1.79,0,1.897,0,3.178,4.93,0,0,0,5.312,2.059,0.846,0.478,1.017,1.435,0,2.779,7.708,0,12.674,0,34.056
"34",2019-11-14 14:20:00,35214,NA,849,0,1,457,92,26,5,6,5,2,1,4,3,1,0,1,0,0,0,0,27.42,5.52,1.56,0.3,0.36,0.3,0.12,0.06,0.24,0.18,0.06,0,0.06,0,0,0,0,370.541,60.659,14.857,2.5,3.273,1.5,0.4,0.15,0.686,0.4,0.071,0,0.059,0,0,0,0,286.37,58.362,17.643,3.616,5.604,3.096,1.053,0.515,2.952,2.089,0.475,0,0.63,0,0,0,0,0.556,0.216,0.114,0.04,0.078,0.116,0.097,0.108,0.836,1.121,0.8,0,3.242,0,0,0,0,7.515,2.372,1.089,0.33,0.712,0.58,0.324,0.27,2.387,2.49,0.949,0,3.178,0,0,0,0,5.808,2.282,1.293,0.478,1.22,1.196,0.853,0.926,10.277,13.002,6.337,0,34.056
"35",2019-11-14 14:20:01,35215,NA,850,0,1,447,83,20,13,4,6,0,1,3,1,1,1,0,0,0,0,0,26.82,4.98,1.2,0.78,0.24,0.36,0,0.06,0.18,0.06,0.06,0.06,0,0,0,0,0,362.432,54.725,11.429,6.5,2.182,1.8,0,0.15,0.514,0.133,0.071,0.073,0,0,0,0,0,280.103,52.653,13.571,9.401,3.736,3.715,0,0.515,2.214,0.696,0.475,0.63,0,0,0,0,0,0.544,0.195,0.088,0.103,0.052,0.139,0,0.108,0.627,0.374,0.8,1.68,0,0,0,0,0,7.351,2.14,0.838,0.859,0.475,0.696,0,0.27,1.79,0.83,0.949,2.051,0,0,0,0,0,5.681,2.059,0.995,1.242,0.813,1.435,0,0.926,7.708,4.334,6.337,17.651,0
"36",2019-11-14 14:20:02,35216,NA,851,0,1,398,91,17,6,13,7,2,2,1,0,0,3,0,1,1,0,0,23.88,5.46,1.02,0.36,0.78,0.42,0.12,0.12,0.06,0,0,0.18,0,0.06,0.06,0,0,322.703,60,9.714,3,7.091,2.1,0.4,0.3,0.171,0,0,0.22,0,0.047,0.038,0,0,249.399,57.728,11.536,4.339,12.142,4.334,1.053,1.03,0.738,0,0,1.891,0,0.631,0.631,0,0,0.484,0.214,0.075,0.048,0.17,0.162,0.097,0.216,0.209,0,0,5.039,0,6.256,12.069,0,0,6.545,2.347,0.712,0.396,1.544,0.811,0.324,0.54,0.597,0,0,6.153,0,4.93,7.639,0,0,5.058,2.258,0.846,0.573,2.643,1.675,0.853,1.853,2.569,0,0,52.953,0
"37",2019-11-14 14:20:03,35217,NA,852,0,1,417,74,24,5,7,3,2,1,0,2,0,1,0,0,0,0,0,25.02,4.44,1.44,0.3,0.42,0.18,0.12,0.06,0,0.12,0,0.06,0,0,0,0,0,338.108,48.791,13.714,2.5,3.818,0.9,0.4,0.15,0,0.267,0,0.073,0,0,0,0,0,261.305,46.944,16.286,3.616,6.538,1.857,1.053,0.515,0,1.392,0,0.63,0,0,0,0,0,0.507,0.174,0.106,0.04,0.091,0.07,0.097,0.108,0,0.747,0,1.68,0,0,0,0,0,6.857,1.908,1.005,0.33,0.831,0.348,0.324,0.27,0,1.66,0,2.051,0,0,0,0,0,5.3,1.836,1.194,0.478,1.423,0.718,0.853,0.926,0,8.668,0,17.651,0
"38",2019-11-14 14:20:04,35218,NA,853,0,1,369,72,23,5,1,0,3,1,2,2,1,0,0,1,1,1,0,22.14,4.32,1.38,0.3,0.06,0,0.18,0.06,0.12,0.12,0.06,0,0,0.06,0.06,0.06,0,299.189,47.473,13.143,2.5,0.545,0,0.6,0.15,0.343,0.267,0.071,0,0,0.047,0.038,0.03,0,231.226,45.675,15.607,3.616,0.934,0,1.58,0.515,1.476,1.392,0.475,0,0,0.631,0.631,0.63,0,0.449,0.169,0.101,0.04,0.013,0,0.146,0.108,0.418,0.747,0.8,0,0,6.256,12.069,23.295,0,6.068,1.857,0.964,0.33,0.119,0,0.486,0.27,1.194,1.66,0.949,0,0,4.93,7.639,11.831,0,4.69,1.786,1.144,0.478,0.203,0,1.279,0.926,5.138,8.668,6.337,0,0
"39",2019-11-14 14:20:05,35219,NA,854,0,1,380,83,13,8,4,6,3,3,4,0,3,2,0,0,0,0,0,22.8,4.98,0.78,0.48,0.24,0.36,0.18,0.18,0.24,0,0.18,0.12,0,0,0,0,0,308.108,54.725,7.429,4,2.182,1.8,0.6,0.45,0.686,0,0.214,0.147,0,0,0,0,0,238.119,52.653,8.821,5.785,3.736,3.715,1.58,1.545,2.952,0,1.426,1.261,0,0,0,0,0,0.462,0.195,0.057,0.063,0.052,0.139,0.146,0.324,0.836,0,2.399,3.36,0,0,0,0,0,6.249,2.14,0.545,0.528,0.475,0.696,0.486,0.809,2.387,0,2.846,4.102,0,0,0,0,0,4.829,2.059,0.647,0.764,0.813,1.435,1.279,2.779,10.277,0,19.01,35.302,0
"40",2019-11-14 14:20:06,35220,NA,855,0,1,368,85,16,10,5,3,3,3,3,0,4,1,0,2,0,0,0,22.08,5.1,0.96,0.6,0.3,0.18,0.18,0.18,0.18,0,0.24,0.06,0,0.12,0,0,0,298.378,56.044,9.143,5,2.727,0.9,0.6,0.45,0.514,0,0.285,0.073,0,0.095,0,0,0,230.6,53.922,10.857,7.231,4.67,1.857,1.58,1.545,2.214,0,1.902,0.63,0,1.261,0,0,0,0.448,0.199,0.07,0.079,0.065,0.07,0.146,0.324,0.627,0,3.199,1.68,0,12.511,0,0,0,6.051,2.192,0.67,0.661,0.594,0.348,0.486,0.809,1.79,0,3.794,2.051,0,9.859,0,0,0,4.677,2.109,0.796,0.955,1.017,0.718,1.279,2.779,7.708,0,25.347,17.651,0
"41",2019-11-14 14:20:07,35221,NA,856,0,1,395,65,11,6,3,8,2,3,1,1,1,0,1,0,0,0,0,23.7,3.9,0.66,0.36,0.18,0.48,0.12,0.18,0.06,0.06,0.06,0,0.06,0,0,0,0,320.27,42.857,6.286,3,1.636,2.4,0.4,0.45,0.171,0.133,0.071,0,0.059,0,0,0,0,247.519,41.234,7.464,4.339,2.802,4.953,1.053,1.545,0.738,0.696,0.475,0,0.63,0,0,0,0,0.481,0.153,0.048,0.048,0.039,0.185,0.097,0.324,0.209,0.374,0.8,0,3.242,0,0,0,0,6.495,1.676,0.461,0.396,0.356,0.927,0.324,0.809,0.597,0.83,0.949,0,3.178,0,0,0,0,5.02,1.613,0.547,0.573,0.61,1.914,0.853,2.779,2.569,4.334,6.337,0,34.056
"42",2019-11-14 14:20:08,35222,NA,857,0,1,363,78,25,12,4,5,2,3,0,3,4,1,0,0,1,0,0,21.78,4.68,1.5,0.72,0.24,0.3,0.12,0.18,0,0.18,0.24,0.06,0,0,0.06,0,0,294.324,51.429,14.286,6,2.182,1.5,0.4,0.45,0,0.4,0.285,0.073,0,0,0.038,0,0,227.467,49.481,16.964,8.677,3.736,3.096,1.053,1.545,0,2.089,1.902,0.63,0,0,0.631,0,0,0.442,0.183,0.11,0.095,0.052,0.116,0.097,0.324,0,1.121,3.199,1.68,0,0,12.069,0,0,5.969,2.011,1.047,0.793,0.475,0.58,0.324,0.809,0,2.49,3.794,2.051,0,0,7.639,0,0,4.613,1.935,1.244,1.146,0.813,1.196,0.853,2.779,0,13.002,25.347,17.651,0
"43",2019-11-14 14:20:09,35223,NA,858,0,1,390,74,17,4,3,1,2,1,4,0,3,4,1,0,0,0,0,23.4,4.44,1.02,0.24,0.18,0.06,0.12,0.06,0.24,0,0.18,0.24,0.06,0,0,0,0,316.216,48.791,9.714,2,1.636,0.3,0.4,0.15,0.686,0,0.214,0.293,0.059,0,0,0,0,244.386,46.944,11.536,2.892,2.802,0.619,1.053,0.515,2.952,0,1.426,2.522,0.63,0,0,0,0,0.475,0.174,0.075,0.032,0.039,0.023,0.097,0.108,0.836,0,2.399,6.719,3.242,0,0,0,0,6.413,1.908,0.712,0.264,0.356,0.116,0.324,0.27,2.387,0,2.846,8.204,3.178,0,0,0,0,4.956,1.836,0.846,0.382,0.61,0.239,0.853,0.926,10.277,0,19.01,70.605,34.056
"44",2019-11-14 14:20:10,35224,NA,859,0,1,439,88,11,13,3,2,0,2,9,5,1,1,0,1,0,1,0,26.34,5.28,0.66,0.78,0.18,0.12,0,0.12,0.54,0.3,0.06,0.06,0,0.06,0,0.06,0,355.946,58.022,6.286,6.5,1.636,0.6,0,0.3,1.543,0.667,0.071,0.073,0,0.047,0,0.03,0,275.09,55.825,7.464,9.401,2.802,1.238,0,1.03,6.642,3.481,0.475,0.63,0,0.631,0,0.63,0,0.534,0.206,0.048,0.103,0.039,0.046,0,0.216,1.88,1.868,0.8,1.68,0,6.256,0,23.295,0,7.219,2.269,0.461,0.859,0.356,0.232,0,0.54,5.371,4.15,0.949,2.051,0,4.93,0,11.831,0,5.579,2.183,0.547,1.242,0.61,0.478,0,1.853,23.123,21.67,6.337,17.651,0
"45",2019-11-14 14:20:11,35225,NA,860,0,1,359,72,12,10,2,1,2,4,4,2,1,1,0,0,0,0,0,21.54,4.32,0.72,0.6,0.12,0.06,0.12,0.24,0.24,0.12,0.06,0.06,0,0,0,0,0,291.081,47.473,6.857,5,1.091,0.3,0.4,0.6,0.686,0.267,0.071,0.073,0,0,0,0,0,224.96,45.675,8.143,7.231,1.868,0.619,1.053,2.06,2.952,1.392,0.475,0.63,0,0,0,0,0,0.437,0.169,0.053,0.079,0.026,0.023,0.097,0.432,0.836,0.747,0.8,1.68,0,0,0,0,0,5.903,1.857,0.503,0.661,0.237,0.116,0.324,1.079,2.387,1.66,0.949,2.051,0,0,0,0,0,4.562,1.786,0.597,0.955,0.407,0.239,0.853,3.705,10.277,8.668,6.337,17.651,0
"46",2019-11-14 14:20:12,35226,NA,861,0,1,370,85,24,4,6,5,4,2,2,0,1,0,1,0,0,0,0,22.2,5.1,1.44,0.24,0.36,0.3,0.24,0.12,0.12,0,0.06,0,0.06,0,0,0,0,300,56.044,13.714,2,3.273,1.5,0.8,0.3,0.343,0,0.071,0,0.059,0,0,0,0,231.853,53.922,16.286,2.892,5.604,3.096,2.106,1.03,1.476,0,0.475,0,0.63,0,0,0,0,0.45,0.199,0.106,0.032,0.078,0.116,0.194,0.216,0.418,0,0.8,0,3.242,0,0,0,0,6.084,2.192,1.005,0.264,0.712,0.58,0.648,0.54,1.194,0,0.949,0,3.178,0,0,0,0,4.702,2.109,1.194,0.382,1.22,1.196,1.706,1.853,5.138,0,6.337,0,34.056
"47",2019-11-14 14:20:13,35227,NA,862,0,1,416,85,19,10,1,5,3,0,0,1,1,1,1,0,0,1,0,24.96,5.1,1.14,0.6,0.06,0.3,0.18,0,0,0.06,0.06,0.06,0.06,0,0,0.06,0,337.297,56.044,10.857,5,0.545,1.5,0.6,0,0,0.133,0.071,0.073,0.059,0,0,0.03,0,260.678,53.922,12.893,7.231,0.934,3.096,1.58,0,0,0.696,0.475,0.63,0.63,0,0,0.63,0,0.506,0.199,0.084,0.079,0.013,0.116,0.146,0,0,0.374,0.8,1.68,3.242,0,0,23.295,0,6.841,2.192,0.796,0.661,0.119,0.58,0.486,0,0,0.83,0.949,2.051,3.178,0,0,11.831,0,5.287,2.109,0.945,0.955,0.203,1.196,1.279,0,0,4.334,6.337,17.651,34.056
"48",2019-11-14 14:20:14,35228,NA,863,0,1,435,78,22,7,2,9,1,4,3,1,2,0,1,0,0,0,1,26.1,4.68,1.32,0.42,0.12,0.54,0.06,0.24,0.18,0.06,0.12,0,0.06,0,0,0,0,352.703,51.429,12.571,3.5,1.091,2.7,0.2,0.6,0.514,0.133,0.142,0,0.059,0,0,0,0,272.584,49.481,14.928,5.062,1.868,5.572,0.527,2.06,2.214,0.696,0.951,0,0.63,0,0,0,0,0.529,0.183,0.097,0.055,0.026,0.209,0.049,0.432,0.627,0.374,1.599,0,3.242,0,0,0,0,7.153,2.011,0.922,0.462,0.237,1.043,0.162,1.079,1.79,0.83,1.897,0,3.178,0,0,0,0,5.528,1.935,1.094,0.669,0.407,2.153,0.426,3.705,7.708,4.334,12.674,0,34.056
"49",2019-11-14 14:20:15,35229,NA,864,0,1,435,76,22,8,6,7,1,3,2,0,1,1,2,0,0,0,0,26.1,4.56,1.32,0.48,0.36,0.42,0.06,0.18,0.12,0,0.06,0.06,0.12,0,0,0,0,352.703,50.11,12.571,4,3.273,2.1,0.2,0.45,0.343,0,0.071,0.073,0.118,0,0,0,0,272.584,48.212,14.928,5.785,5.604,4.334,0.527,1.545,1.476,0,0.475,0.63,1.261,0,0,0,0,0.529,0.178,0.097,0.063,0.078,0.162,0.049,0.324,0.418,0,0.8,1.68,6.484,0,0,0,0,7.153,1.96,0.922,0.528,0.712,0.811,0.162,0.809,1.194,0,0.949,2.051,6.357,0,0,0,0,5.528,1.886,1.094,0.764,1.22,1.675,0.426,2.779,5.138,0,6.337,17.651,68.111
"50",2019-11-14 14:20:16,35230,NA,865,0,1,382,69,15,4,4,0,3,7,2,3,1,2,0,0,0,0,0,22.92,4.14,0.9,0.24,0.24,0,0.18,0.42,0.12,0.18,0.06,0.12,0,0,0,0,0,309.73,45.495,8.571,2,2.182,0,0.6,1.05,0.343,0.4,0.071,0.147,0,0,0,0,0,239.372,43.772,10.178,2.892,3.736,0,1.58,3.605,1.476,2.089,0.475,1.261,0,0,0,0,0,0.465,0.162,0.066,0.032,0.052,0,0.146,0.755,0.418,1.121,0.8,3.36,0,0,0,0,0,6.282,1.779,0.628,0.264,0.475,0,0.486,1.888,1.194,2.49,0.949,4.102,0,0,0,0,0,4.855,1.712,0.746,0.382,0.813,0,1.279,6.484,5.138,13.002,6.337,35.302,0
"51",2019-11-14 14:20:17,35231,NA,866,0,1,376,81,19,6,4,2,1,1,1,1,4,0,2,0,0,0,0,22.56,4.86,1.14,0.36,0.24,0.12,0.06,0.06,0.06,0.06,0.24,0,0.12,0,0,0,0,304.865,53.407,10.857,3,2.182,0.6,0.2,0.15,0.171,0.133,0.285,0,0.118,0,0,0,0,235.613,51.384,12.893,4.339,3.736,1.238,0.527,0.515,0.738,0.696,1.902,0,1.261,0,0,0,0,0.458,0.19,0.084,0.048,0.052,0.046,0.049,0.108,0.209,0.374,3.199,0,6.484,0,0,0,0,6.183,2.089,0.796,0.396,0.475,0.232,0.162,0.27,0.597,0.83,3.794,0,6.357,0,0,0,0,4.778,2.01,0.945,0.573,0.813,0.478,0.426,0.926,2.569,4.334,25.347,0,68.111
"52",2019-11-14 14:20:18,35232,NA,867,0,1,382,63,20,4,1,5,2,0,2,0,2,2,1,1,0,0,0,22.92,3.78,1.2,0.24,0.06,0.3,0.12,0,0.12,0,0.12,0.12,0.06,0.06,0,0,0,309.73,41.538,11.429,2,0.545,1.5,0.4,0,0.343,0,0.142,0.147,0.059,0.047,0,0,0,239.372,39.966,13.571,2.892,0.934,3.096,1.053,0,1.476,0,0.951,1.261,0.63,0.631,0,0,0,0.465,0.148,0.088,0.032,0.013,0.116,0.097,0,0.418,0,1.599,3.36,3.242,6.256,0,0,0,6.282,1.625,0.838,0.264,0.119,0.58,0.324,0,1.194,0,1.897,4.102,3.178,4.93,0,0,0,4.855,1.563,0.995,0.382,0.203,1.196,0.853,0,5.138,0,12.674,35.302,34.056
"53",2019-11-14 14:20:19,35233,NA,868,0,1,378,75,15,6,2,0,0,5,2,4,2,1,0,1,0,0,0,22.68,4.5,0.9,0.36,0.12,0,0,0.3,0.12,0.24,0.12,0.06,0,0.06,0,0,0,306.486,49.451,8.571,3,1.091,0,0,0.75,0.343,0.533,0.142,0.073,0,0.047,0,0,0,236.866,47.578,10.178,4.339,1.868,0,0,2.575,1.476,2.785,0.951,0.63,0,0.631,0,0,0,0.46,0.176,0.066,0.048,0.026,0,0,0.54,0.418,1.494,1.599,1.68,0,6.256,0,0,0,6.216,1.934,0.628,0.396,0.237,0,0,1.349,1.194,3.32,1.897,2.051,0,4.93,0,0,0,4.804,1.861,0.746,0.573,0.407,0,0,4.631,5.138,17.336,12.674,17.651,0
"54",2019-11-14 14:20:20,35234,NA,869,0,1,407,78,19,12,4,5,3,1,5,2,3,1,0,0,0,0,0,24.42,4.68,1.14,0.72,0.24,0.3,0.18,0.06,0.3,0.12,0.18,0.06,0,0,0,0,0,330,51.429,10.857,6,2.182,1.5,0.6,0.15,0.857,0.267,0.214,0.073,0,0,0,0,0,255.038,49.481,12.893,8.677,3.736,3.096,1.58,0.515,3.69,1.392,1.426,0.63,0,0,0,0,0,0.495,0.183,0.084,0.095,0.052,0.116,0.146,0.108,1.044,0.747,2.399,1.68,0,0,0,0,0,6.693,2.011,0.796,0.793,0.475,0.58,0.486,0.27,2.984,1.66,2.846,2.051,0,0,0,0,0,5.172,1.935,0.945,1.146,0.813,1.196,1.279,0.926,12.846,8.668,19.01,17.651,0
"55",2019-11-14 14:20:21,35235,NA,870,0,1,359,86,20,3,6,3,2,1,6,3,2,1,0,0,0,0,0,21.54,5.16,1.2,0.18,0.36,0.18,0.12,0.06,0.36,0.18,0.12,0.06,0,0,0,0,0,291.081,56.703,11.429,1.5,3.273,0.9,0.4,0.15,1.029,0.4,0.142,0.073,0,0,0,0,0,224.96,54.556,13.571,2.169,5.604,1.857,1.053,0.515,4.428,2.089,0.951,0.63,0,0,0,0,0,0.437,0.202,0.088,0.024,0.078,0.07,0.097,0.108,1.253,1.121,1.599,1.68,0,0,0,0,0,5.903,2.218,0.838,0.198,0.712,0.348,0.324,0.27,3.581,2.49,1.897,2.051,0,0,0,0,0,4.562,2.134,0.995,0.287,1.22,0.718,0.853,0.926,15.415,13.002,12.674,17.651,0
"56",2019-11-14 14:20:22,35236,NA,871,0,1,361,89,18,7,2,3,1,2,2,1,3,0,2,0,1,0,1,21.66,5.34,1.08,0.42,0.12,0.18,0.06,0.12,0.12,0.06,0.18,0,0.12,0,0.06,0,0,292.703,58.681,10.286,3.5,1.091,0.9,0.2,0.3,0.343,0.133,0.214,0,0.118,0,0.038,0,0,226.213,56.459,12.214,5.062,1.868,1.857,0.527,1.03,1.476,0.696,1.426,0,1.261,0,0.631,0,0,0.439,0.209,0.079,0.055,0.026,0.07,0.049,0.216,0.418,0.374,2.399,0,6.484,0,12.069,0,0,5.936,2.295,0.754,0.462,0.237,0.348,0.162,0.54,1.194,0.83,2.846,0,6.357,0,7.639,0,0,4.588,2.208,0.895,0.669,0.407,0.718,0.426,1.853,5.138,4.334,19.01,0,68.111
"57",2019-11-14 14:20:23,35237,NA,872,0,1,360,80,15,8,3,4,0,0,1,0,3,0,0,0,0,0,1,21.6,4.8,0.9,0.48,0.18,0.24,0,0,0.06,0,0.18,0,0,0,0,0,0,291.892,52.747,8.571,4,1.636,1.2,0,0,0.171,0,0.214,0,0,0,0,0,0,225.587,50.75,10.178,5.785,2.802,2.477,0,0,0.738,0,1.426,0,0,0,0,0,0,0.438,0.188,0.066,0.063,0.039,0.093,0,0,0.209,0,2.399,0,0,0,0,0,0,5.92,2.063,0.628,0.528,0.356,0.464,0,0,0.597,0,2.846,0,0,0,0,0,0,4.575,1.985,0.746,0.764,0.61,0.957,0,0,2.569,0,19.01,0,0
"58",2019-11-14 14:20:24,35238,NA,873,0,1,386,77,14,6,3,5,2,1,1,0,2,1,1,0,0,0,0,23.16,4.62,0.84,0.36,0.18,0.3,0.12,0.06,0.06,0,0.12,0.06,0.06,0,0,0,0,312.973,50.769,8,3,1.636,1.5,0.4,0.15,0.171,0,0.142,0.073,0.059,0,0,0,0,241.879,48.847,9.5,4.339,2.802,3.096,1.053,0.515,0.738,0,0.951,0.63,0.63,0,0,0,0,0.47,0.181,0.062,0.048,0.039,0.116,0.097,0.108,0.209,0,1.599,1.68,3.242,0,0,0,0,6.347,1.986,0.586,0.396,0.356,0.58,0.324,0.27,0.597,0,1.897,2.051,3.178,0,0,0,0,4.906,1.91,0.696,0.573,0.61,1.196,0.853,0.926,2.569,0,12.674,17.651,34.056
"59",2019-11-14 14:20:25,35239,NA,874,0,1,367,69,17,11,5,6,6,3,3,1,0,2,1,0,0,0,0,22.02,4.14,1.02,0.66,0.3,0.36,0.36,0.18,0.18,0.06,0,0.12,0.06,0,0,0,0,297.568,45.495,9.714,5.5,2.727,1.8,1.2,0.45,0.514,0.133,0,0.147,0.059,0,0,0,0,229.973,43.772,11.536,7.954,4.67,3.715,3.159,1.545,2.214,0.696,0,1.261,0.63,0,0,0,0,0.447,0.162,0.075,0.087,0.065,0.139,0.292,0.324,0.627,0.374,0,3.36,3.242,0,0,0,0,6.035,1.779,0.712,0.727,0.594,0.696,0.972,0.809,1.79,0.83,0,4.102,3.178,0,0,0,0,4.664,1.712,0.846,1.051,1.017,1.435,2.559,2.779,7.708,4.334,0,35.302,34.056
